store_id,store_name,city,state,region
S06764,Lucknow Express 40,Lucknow,Uttar Pradesh,North
S06765,Nagpur Square 26,Nagpur,Maharashtra,West
S06766,Kochi Mall 78,Kochi,Kerala,South
S06767,Bengaluru Market 7,Bengaluru,Karnataka,South
S06768,Ahmedabad Mall 60,Ahmedabad,Gujarat,West
S06769,Kolkata Plaza 80,Kolkata,West Bengal,East
S06770,Nagpur Mall 68,Nagpur,Maharashtra,West
S06771,Visakhapatnam Hub 65,Visakhapatnam,Andhra Pradesh,South
S06772,Bengaluru Hub 47,Bengaluru,Karnataka,South
S06773,Nagpur Square 20,Nagpur,Maharashtra,West
S06774,Nagpur Square 30,Nagpur,Maharashtra,West
S06775,Bengaluru Central 39,Bengaluru,Karnataka,South
S06776,Chandigarh Mall 55,Chandigarh,Chandigarh,North
S06777,Bhubaneswar Market 60,Bhubaneswar,Odisha,East
S06778,Nagpur Market 36,Nagpur,Maharashtra,West
S06779,Coimbatore Hub 31,Coimbatore,Tamil Nadu,South
S06780,Jaipur Plaza 51,Jaipur,Rajasthan,North
S06781,Mumbai Square 20,Mumbai,Maharashtra,West
S06782,Patna Express 69,Patna,Bihar,East
S06783,Mumbai Central 27,Mumbai,Maharashtra,West
S06784,Indore Square 32,Indore,Madhya Pradesh,Central
S06785,Kolkata Square 13,Kolkata,West Bengal,East
S06786,Ranchi Plaza 10,Ranchi,Jharkhand,East
S06787,Kochi Mall 45,Kochi,Kerala,South
S06788,Hyderabad Express 87,Hyderabad,Telangana,South
S06789,Noida Central 76,Noida,Uttar Pradesh,North
S06790,Chennai Plaza 74,Chennai,Tamil Nadu,South
S06791,Visakhapatnam Hub 40,Visakhapatnam,Andhra Pradesh,South
S06792,Patna Mall 28,Patna,Bihar,East
S03836,Pune Central 14,Pune,Maharashtra,West
S06794,Delhi Hub 48,Delhi,Delhi,North
S06795,Mumbai Hub 84,Mumbai,Maharashtra,West
S06796,Jaipur Square 41,Jaipur,Rajasthan,North
S06797,Noida Mall 8,Noida,Uttar Pradesh,North
S06798,Delhi Central 50,Delhi,Delhi,North
S06799,Chandigarh Square 32,Chandigarh,Chandigarh,North
S06800,Kolkata Express 46,Kolkata,West Bengal,East
S06801,Kochi Express 67,Kochi,Kerala,South
S06802,Coimbatore Hub 57,Coimbatore,Tamil Nadu,South
S06803,Pune Mall 66,Pune,Maharashtra,West
S06804,Coimbatore Square 86,Coimbatore,Tamil Nadu,South
S06805,Kochi Mall 89,Kochi,Kerala,South
S06806,Jaipur Express 46,Jaipur,Rajasthan,North
S06807,Pune Mall 74,Pune,Maharashtra,West
S06808,Visakhapatnam Plaza 84,Visakhapatnam,Andhra Pradesh,South
S06809,Indore Central 10,Indore,Madhya Pradesh,Central
S06810,Delhi Market 92,Delhi,Delhi,North
S06811,Jaipur Plaza 42,Jaipur,Rajasthan,North
S06812,Ranchi Market 96,Ranchi,Jharkhand,East
S06813,Noida Plaza 69,Noida,Uttar Pradesh,North
S06814,Kochi Central 98,Kochi,Kerala,South
S06815,Visakhapatnam Mall 89,Visakhapatnam,Andhra Pradesh,South
S06816,Nagpur Hub 24,Nagpur,Maharashtra,West
S06817,Noida Mall 87,Noida,Uttar Pradesh,North
S06818,Indore Market 74,Indore,Madhya Pradesh,Central
S06819,Jaipur Central 68,Jaipur,Rajasthan,North
S06820,,Visakhapatnam,Andhra Pradesh,South
S06821,Ranchi Plaza 17,Ranchi,Jharkhand,East
S06822,Lucknow Express 18,Lucknow,Uttar Pradesh,North
S06823,Kochi Plaza 71,Kochi,Kerala,South
S06824,Chennai Express 88,Chennai,Tamil Nadu,South
S06825,Hyderabad Central 77,Hyderabad,Telangana,South
S06826,Noida Market 60,Noida,Uttar Pradesh,North
S06827,Chandigarh Express 95,Chandigarh,Chandigarh,North
S06828,Kochi Hub 23,Kochi,Kerala,South
S06829,Ranchi Square 89,Ranchi,Jharkhand,East
S06830,Ahmedabad Market 70,Ahmedabad,Gujarat,West
S06831,Lucknow Express 6,Lucknow,Uttar Pradesh,North
S06832,Pune Mall 27,Pune,Maharashtra,West
S06833,Coimbatore Square 5,Coimbatore,Tamil Nadu,South
S06834,Indore Hub 97,Indore,Madhya Pradesh,Central
S06835,Pune Hub 32,Pune,Maharashtra,West
S06836,Visakhapatnam Hub 31,Visakhapatnam,Andhra Pradesh,South
S06837,Kochi Plaza 97,Kochi,Kerala,South
S06838,Jaipur Square 69,Jaipur,Rajasthan,North
S06839,Delhi Square 25,Delhi,Delhi,North
S06840,Indore Square 87,Indore,Madhya Pradesh,Central
S06841,Ahmedabad Plaza 38,Ahmedabad,Gujarat,West
S06842,Indore Mall 7,Indore,Madhya Pradesh,Central
S06843,Nagpur Express 20,Nagpur,Maharashtra,West
S06844,Bhubaneswar Mall 22,Bhubaneswar,Odisha,East
S06845,Chandigarh Express 58,Chandigarh,Chandigarh,North
S06846,Nagpur Market 44,Nagpur,Maharashtra,West
S06847,Visakhapatnam Central 18,Visakhapatnam,Andhra Pradesh,South
S06848,Pune Express 9,Pune,Maharashtra,West
S06849,Noida Square 77,Noida,Uttar Pradesh,North
S06850,Chandigarh Square 36,Chandigarh,Chandigarh,North
S06851,Pune Express 15,Pune,Maharashtra,West
S06852,Ahmedabad Plaza 12,Ahmedabad,Gujarat,West
S06853,Bengaluru Express 4,Bengaluru,Karnataka,South
S06854,Bhubaneswar Mall 6,Bhubaneswar,Odisha,East
S06855,Chennai Central 45,Chennai,Tamil Nadu,South
S06856,Mumbai Plaza 63,Mumbai,Maharashtra,West
S06857,Chandigarh Mall 81,Chandigarh,Chandigarh,North
S06858,Ahmedabad Mall 2,Ahmedabad,Gujarat,West
S00667,Mumbai Plaza 18,Mumbai,Maharashtra,West
S06860,Noida Square 89,Noida,Uttar Pradesh,North
S06861,Nagpur Plaza 60,Nagpur,Maharashtra,West
S06862,Patna Express 38,Patna,Bihar,East
S06863,Patna Market 96,Patna,Bihar,East
S06864,Jaipur Mall 70,Jaipur,Rajasthan,North
S06865,Coimbatore Plaza 88,Coimbatore,Tamil Nadu,South
S06866,Delhi Square 24,Delhi,Delhi,North
S06867,Hyderabad Square 89,Hyderabad,Telangana,South
S06868,Lucknow Plaza 45,Lucknow,Uttar Pradesh,North
S06869,Chennai Plaza 39,Chennai,Tamil Nadu,South
S06870,Chennai Central 39,Chennai,Tamil Nadu,South
S06871,Chandigarh Mall 22,Chandigarh,Chandigarh,North
S06872,Delhi Hub 84,Delhi,Delhi,North
S06873,Nagpur Plaza 12,Nagpur,Maharashtra,West
S06874,Indore Hub 92,Indore,Madhya Pradesh,Central
S06875,Pune Central 77,Pune,Maharashtra,West
S06876,Bengaluru Plaza 22,Bengaluru,Karnataka,South
S06877,Jaipur Market 94,Jaipur,Rajasthan,North
S06878,Kochi Express 99,Kochi,Kerala,South
S06879,Mumbai Market 68,Mumbai,Maharashtra,West
S06880,Delhi Square 32,Delhi,Delhi,North
S06881,Indore Market 26,Indore,Madhya Pradesh,Central
S06882,Nagpur Plaza 80,Nagpur,Maharashtra,West
S06883,Noida Market 62,Noida,Uttar Pradesh,North
S06884,Jaipur Central 7,Jaipur,Rajasthan,North
S06885,Nagpur Market 26,Nagpur,Maharashtra,West
S06886,Ranchi Central 54,Ranchi,Jharkhand,East
S06887,Pune Mall 77,Pune,Maharashtra,West
S06888,,Kolkata,West Bengal,East
S06889,Mumbai Market 45,Mumbai,Maharashtra,West
S06890,Pune Hub 10,Pune,Maharashtra,West
S06891,Lucknow Mall 46,Lucknow,Uttar Pradesh,North
S06892,Noida Central 68,Noida,Uttar Pradesh,North
S06893,Lucknow Hub 67,Lucknow,Uttar Pradesh,North
S06894,Visakhapatnam Central 33,Visakhapatnam,Andhra Pradesh,South
S06895,Kochi Mall 64,Kochi,Kerala,South
S06896,Hyderabad Hub 98,Hyderabad,Telangana,South
S06897,Mumbai Square 95,Mumbai,Maharashtra,West
S06898,Noida Square 95,Noida,Uttar Pradesh,North
S06899,Pune Plaza 21,Pune,Maharashtra,West
S06900,Hyderabad Square 33,Hyderabad,Telangana,South
S06901,Chennai Central 58,Chennai,Tamil Nadu,South
S06902,Bengaluru Market 40,Bengaluru,Karnataka,South
S06903,Patna Hub 10,Patna,Bihar,East
S06904,Ahmedabad Market 79,Ahmedabad,Gujarat,West
S06905,Indore Mall 59,Indore,Madhya Pradesh,Central
S06906,Chennai Hub 55,Chennai,Tamil Nadu,South
S06907,Noida Mall 77,Noida,Uttar Pradesh,North
S06908,Delhi Market 99,Delhi,Delhi,North
S06909,Indore Central 1,Indore,Madhya Pradesh,Central
S06910,Jaipur Mall 49,Jaipur,Rajasthan,North
S06911,Hyderabad Plaza 52,Hyderabad,Telangana,South
S06120,Bengaluru Mall 13,Bengaluru,Karnataka,South
S06913,Indore Square 18,Indore,Madhya Pradesh,Central
S06914,Coimbatore Market 43,Coimbatore,Tamil Nadu,South
S06915,Lucknow Express 16,Lucknow,Uttar Pradesh,North
S06916,Noida Plaza 97,Noida,Uttar Pradesh,North
S06917,Noida Mall 63,Noida,Uttar Pradesh,North
S06918,Indore Central 85,Indore,Madhya Pradesh,Central
S06919,Jaipur Square 90,Jaipur,Rajasthan,North
S06920,Kochi Hub 85,Kochi,Kerala,South
S06921,Pune Hub 62,Pune,Maharashtra,West
S06922,Mumbai Express 68,Mumbai,Maharashtra,West
S06923,Indore Square 43,Indore,Madhya Pradesh,Central
S06924,Bhubaneswar Square 27,Bhubaneswar,Odisha,East
S06925,Visakhapatnam Plaza 74,Visakhapatnam,Andhra Pradesh,South
S06926,Patna Square 11,Patna,Bihar,East
S06927,Kolkata Square 98,Kolkata,West Bengal,East
S06928,Kochi Hub 90,Kochi,Kerala,South
S06929,Lucknow Square 85,Lucknow,Uttar Pradesh,North
S06930,Lucknow Hub 84,Lucknow,Uttar Pradesh,North
S06931,Coimbatore Mall 6,Coimbatore,Tamil Nadu,South
S06932,Chandigarh Plaza 46,Chandigarh,Chandigarh,North
S06933,Lucknow Central 58,Lucknow,Uttar Pradesh,North
S06934,Visakhapatnam Hub 77,Visakhapatnam,Andhra Pradesh,South
S06935,Lucknow Square 23,Lucknow,Uttar Pradesh,North
S06936,Mumbai Express 37,Mumbai,Maharashtra,West
S06937,Bengaluru Hub 97,Bengaluru,Karnataka,South
S06938,Kolkata Market 11,Kolkata,West Bengal,East
S06939,Patna Plaza 96,Patna,Bihar,East
S06940,Ahmedabad Market 66,Ahmedabad,Gujarat,West
S06941,Ranchi Central 81,Ranchi,Jharkhand,East
S06942,Kochi Market 76,Kochi,Kerala,South
S06943,Chandigarh Express 68,Chandigarh,Chandigarh,North
S06944,Indore Central 52,Indore,Madhya Pradesh,Central
S03789,Lucknow Central 92,Lucknow,Uttar Pradesh,North
S06946,Chennai Square 71,Chennai,Tamil Nadu,South
S06947,Noida Central 48,Noida,Uttar Pradesh,North
S06948,Noida Plaza 29,Noida,Uttar Pradesh,North
S06949,Hyderabad Square 94,Hyderabad,Telangana,South
S06950,Nagpur Market 30,Nagpur,Maharashtra,West
S01303,Indore Hub 82,Indore,Madhya Pradesh,Central
S06952,Chandigarh Hub 54,Chandigarh,Chandigarh,North
S06953,Ranchi Plaza 48,Ranchi,Jharkhand,East
S06954,Ahmedabad Plaza 93,Ahmedabad,Gujarat,West
S06955,Hyderabad Central 55,Hyderabad,Telangana,South
S06956,Bengaluru Market 52,Bengaluru,Karnataka,South
S06957,Kochi Market 77,Kochi,Kerala,South
S06958,Visakhapatnam Market 63,Visakhapatnam,Andhra Pradesh,South
S06959,Hyderabad Hub 21,Hyderabad,Telangana,South
S06960,Chandigarh Plaza 2,Chandigarh,Chandigarh,North
S06961,Coimbatore Plaza 91,Coimbatore,Tamil Nadu,South
S06962,Lucknow Market 59,Lucknow,Uttar Pradesh,North
S06963,Bhubaneswar Plaza 62,Bhubaneswar,Odisha,East
S06964,Noida Hub 38,Noida,Uttar Pradesh,North
S06965,Chennai Express 61,Chennai,Tamil Nadu,South
S06966,Jaipur Market 8,Jaipur,Rajasthan,North
S06967,Coimbatore Express 32,Coimbatore,Tamil Nadu,South
S06968,Mumbai Market 94,Mumbai,Maharashtra,West
S06969,Hyderabad Square 74,Hyderabad,Telangana,South
S06970,Hyderabad Mall 23,Hyderabad,Telangana,South
S06971,Lucknow Hub 86,Lucknow,Uttar Pradesh,North
S06972,Bhubaneswar Square 31,Bhubaneswar,Odisha,East
S06973,Lucknow Plaza 82,Lucknow,Uttar Pradesh,North
S06974,Nagpur Square 6,Nagpur,Maharashtra,West
S06975,Bengaluru Express 84,Bengaluru,Karnataka,South
S06976,Indore Mall 24,Indore,Madhya Pradesh,Central
S06977,Coimbatore Plaza 94,Coimbatore,Tamil Nadu,South
S06978,Pune Hub 40,Pune,Maharashtra,West
S06979,Chennai Hub 97,Chennai,Tamil Nadu,South
S06980,Delhi Express 93,Delhi,Delhi,North
S06981,Visakhapatnam Express 41,Visakhapatnam,Andhra Pradesh,South
S06982,Pune Plaza 10,Pune,Maharashtra,West
S06983,Kochi Express 47,Kochi,Kerala,South
S06984,Hyderabad Central 73,Hyderabad,Telangana,South
S06985,Delhi Mall 63,Delhi,Delhi,North
S06986,Hyderabad Central 35,Hyderabad,Telangana,South
S06987,Noida Hub 95,Noida,Uttar Pradesh,North
S06988,Indore Square 85,Indore,Madhya Pradesh,Central
S06989,Chennai Square 38,Chennai,Tamil Nadu,South
S06990,Nagpur Express 32,Nagpur,Maharashtra,West
S06991,Indore Square 95,Indore,Madhya Pradesh,Central
S06992,Coimbatore Square 97,Coimbatore,Tamil Nadu,South
S06993,Pune Hub 69,Pune,Maharashtra,West
S06994,Chandigarh Plaza 48,Chandigarh,Chandigarh,North
S06995,Indore Square 10,Indore,Madhya Pradesh,Central
S06996,Ahmedabad Market 21,Ahmedabad,Gujarat,West
S06997,Visakhapatnam Square 43,Visakhapatnam,Andhra Pradesh,South
S06998,Pune Hub 73,Pune,Maharashtra,West
S06999,Chennai Plaza 93,Chennai,Tamil Nadu,South
S07000,Noida Central 96,Noida,Uttar Pradesh,North
S07001,Hyderabad Central 65,Hyderabad,Telangana,South
S07002,Kolkata Market 88,Kolkata,West Bengal,East
S07003,Kolkata Express 44,Kolkata,West Bengal,East
S07004,Pune Mall 99,Pune,Maharashtra,West
S07005,Kolkata Central 40,Kolkata,West Bengal,East
S01493,Hyderabad Express 60,Hyderabad,Telangana,South
S07007,Kolkata Square 5,Kolkata,West Bengal,East
S07008,Ahmedabad Express 54,Ahmedabad,Gujarat,West
S07009,Bengaluru Hub 81,Bengaluru,Karnataka,South
S07010,Patna Market 39,Patna,Bihar,East
S07011,Jaipur Market 22,Jaipur,Rajasthan,North
S07012,Mumbai Square 17,Mumbai,Maharashtra,West
,Noida Plaza 82,Noida,Uttar Pradesh,North
S07014,Lucknow Market 33,Lucknow,Uttar Pradesh,North
S07015,Mumbai Market 66,Mumbai,Maharashtra,West
S07016,Bhubaneswar Hub 36,Bhubaneswar,Odisha,East
S07017,Lucknow Square 85,Lucknow,Uttar Pradesh,North
S07018,Mumbai Central 4,Mumbai,Maharashtra,West
S07019,Mumbai Plaza 73,Mumbai,Maharashtra,West
S07020,Kochi Square 66,Kochi,Kerala,South
S07021,Lucknow Market 4,Lucknow,Uttar Pradesh,North
S07022,Visakhapatnam Central 39,Visakhapatnam,Andhra Pradesh,South
S07023,Pune Plaza 25,Pune,Maharashtra,West
S07024,Indore Square 34,Indore,Madhya Pradesh,Central
S07025,Noida Mall 21,Noida,Uttar Pradesh,North
S07026,Noida Mall 5,Noida,Uttar Pradesh,North
S07027,Ranchi Square 64,Ranchi,Jharkhand,East
S07028,Pune Express 58,Pune,Maharashtra,West
S07029,Delhi Central 36,Delhi,Delhi,North
S07030,Jaipur Plaza 7,Jaipur,Rajasthan,North
S07031,Coimbatore Plaza 95,Coimbatore,Tamil Nadu,South
S07032,Mumbai Hub 87,Mumbai,Maharashtra,West
S07033,Kolkata Hub 73,Kolkata,West Bengal,East
S07034,Kochi Express 27,Kochi,Kerala,South
S07035,Noida Market 99,Noida,Uttar Pradesh,North
S07036,Ranchi Central 69,Ranchi,Jharkhand,East
S07037,Patna Square 90,Patna,Bihar,East
S07038,Delhi Market 27,Delhi,Delhi,North
S07039,Bengaluru Central 31,Bengaluru,Karnataka,South
S07040,Coimbatore Hub 14,Coimbatore,Tamil Nadu,South
S07041,Lucknow Square 51,Lucknow,Uttar Pradesh,North
S07042,Chandigarh Square 92,Chandigarh,Chandigarh,North
S07043,Ranchi Plaza 24,Ranchi,Jharkhand,East
S07044,Patna Plaza 62,Patna,Bihar,East
S07045,Patna Mall 61,Patna,Bihar,East
S07046,Chandigarh Plaza 75,Chandigarh,Chandigarh,North
S07047,Jaipur Market 83,Jaipur,Rajasthan,North
S07048,Noida Square 62,Noida,Uttar Pradesh,North
S07049,Ranchi Plaza 8,Ranchi,Jharkhand,East
S07050,Visakhapatnam Mall 14,Visakhapatnam,Andhra Pradesh,South
S07051,Visakhapatnam Square 27,Visakhapatnam,Andhra Pradesh,South
S03836,Pune Central 14,Pune,Maharashtra,West
S07053,Hyderabad Express 4,Hyderabad,Telangana,South
S07054,Chandigarh Plaza 36,Chandigarh,Chandigarh,North
S07055,Coimbatore Central 10,Coimbatore,Tamil Nadu,South
S07056,Nagpur Plaza 53,Nagpur,Maharashtra,West
S07057,Pune Hub 98,Pune,Maharashtra,West
S07058,Indore Hub 48,Indore,Madhya Pradesh,Central
S07059,Nagpur Central 86,Nagpur,Maharashtra,West
S07060,Delhi Express 30,Delhi,Delhi,North
S07061,Chennai Central 20,Chennai,Tamil Nadu,South
S07062,Visakhapatnam Mall 25,Visakhapatnam,Andhra Pradesh,South
S05385,Pune Plaza 14,Pune,Maharashtra,West
S07064,Bhubaneswar Express 25,Bhubaneswar,Odisha,East
S07065,Noida Market 95,Noida,Uttar Pradesh,North
S07066,Jaipur Express 2,Jaipur,Rajasthan,North
S07067,Visakhapatnam Express 79,Visakhapatnam,Andhra Pradesh,South
S07068,Visakhapatnam Mall 42,Visakhapatnam,Andhra Pradesh,South
S07069,Nagpur Plaza 17,Nagpur,Maharashtra,West
S07070,Indore Hub 52,Indore,Madhya Pradesh,Central
S07071,Noida Express 62,Noida,Uttar Pradesh,North
S07072,Mumbai Plaza 52,Mumbai,Maharashtra,West
S07073,Chandigarh Hub 93,Chandigarh,Chandigarh,North
S07074,Hyderabad Square 28,Hyderabad,Telangana,South
S07075,Hyderabad Express 23,Hyderabad,Telangana,South
S07076,Coimbatore Plaza 1,Coimbatore,Tamil Nadu,South
S07077,Indore Plaza 94,Indore,Madhya Pradesh,Central
S07078,Noida Express 79,Noida,Uttar Pradesh,North
S07079,Lucknow Market 94,Lucknow,Uttar Pradesh,North
S07080,Kolkata Central 56,Kolkata,West Bengal,East
S07081,Lucknow Market 81,Lucknow,Uttar Pradesh,North
,Ahmedabad Express 22,Ahmedabad,Gujarat,West
S07083,Jaipur Square 5,Jaipur,Rajasthan,North
S07084,Chandigarh Mall 61,Chandigarh,Chandigarh,North
S07085,Kolkata Square 32,Kolkata,West Bengal,East
S07086,Mumbai Plaza 3,Mumbai,Maharashtra,West
S07087,Kochi Square 30,Kochi,Kerala,South
S07088,Chandigarh Hub 6,Chandigarh,Chandigarh,North
S07089,Ranchi Central 66,Ranchi,Jharkhand,East
S07090,Ahmedabad Central 56,Ahmedabad,Gujarat,West
S07091,Patna Central 18,Patna,Bihar,East
S07092,Hyderabad Market 13,Hyderabad,Telangana,South
S07093,Jaipur Square 14,Jaipur,Rajasthan,North
S07094,Jaipur Hub 25,Jaipur,Rajasthan,North
S07095,Pune Express 46,Pune,Maharashtra,West
S07096,Kolkata Plaza 92,Kolkata,West Bengal,East
S07097,Patna Plaza 13,Patna,Bihar,East
S07098,Ranchi Central 76,Ranchi,Jharkhand,East
S07099,Noida Plaza 60,Noida,Uttar Pradesh,North
S07100,Kochi Market 83,Kochi,Kerala,South
S07101,Indore Plaza 52,Indore,Madhya Pradesh,Central
S07102,Nagpur Market 49,Nagpur,Maharashtra,West
S07103,Jaipur Central 68,Jaipur,Rajasthan,North
S07104,Jaipur Square 11,Jaipur,Rajasthan,North
S07105,Visakhapatnam Central 52,Visakhapatnam,Andhra Pradesh,South
S07106,Mumbai Square 99,Mumbai,Maharashtra,West
S07107,Coimbatore Mall 96,Coimbatore,Tamil Nadu,South
S07108,Visakhapatnam Express 6,Visakhapatnam,Andhra Pradesh,South
,Ahmedabad Mall 25,Ahmedabad,Gujarat,West
S07110,Chandigarh Market 51,Chandigarh,Chandigarh,North
S07111,Indore Hub 39,Indore,Madhya Pradesh,Central
S07112,Ranchi Market 57,Ranchi,Jharkhand,East
S07113,Jaipur Hub 1,Jaipur,Rajasthan,North
S07114,Mumbai Mall 55,Mumbai,Maharashtra,West
S07115,Bhubaneswar Plaza 5,Bhubaneswar,Odisha,East
S07116,Mumbai Hub 15,Mumbai,Maharashtra,West
S07117,Coimbatore Mall 48,Coimbatore,Tamil Nadu,South
S07118,Chennai Mall 14,Chennai,Tamil Nadu,South
S07119,Nagpur Express 71,Nagpur,Maharashtra,West
S07120,Coimbatore Central 6,Coimbatore,Tamil Nadu,South
S07121,Chandigarh Mall 7,Chandigarh,Chandigarh,North
S07122,Hyderabad Express 60,Hyderabad,Telangana,South
S07123,Mumbai Hub 44,Mumbai,Maharashtra,West
S07124,Ahmedabad Market 8,Ahmedabad,Gujarat,West
S07125,Kochi Central 16,Kochi,Kerala,South
S07126,Jaipur Central 31,Jaipur,Rajasthan,North
S07127,Patna Express 66,Patna,Bihar,East
S07128,Bhubaneswar Hub 67,Bhubaneswar,Odisha,East
S07129,Kolkata Square 30,Kolkata,West Bengal,East
S07130,Ranchi Plaza 15,Ranchi,Jharkhand,East
S07131,Bengaluru Plaza 99,Bengaluru,Karnataka,South
S07132,Chennai Central 48,Chennai,Tamil Nadu,South
S07133,Noida Express 97,Noida,Uttar Pradesh,North
,Mumbai Plaza 14,Mumbai,Maharashtra,West
S07135,Hyderabad Hub 45,Hyderabad,Telangana,South
S07136,Kochi Square 90,Kochi,Kerala,South
S07137,Coimbatore Hub 45,Coimbatore,Tamil Nadu,South
S07138,Visakhapatnam Market 60,Visakhapatnam,Andhra Pradesh,South
S07139,Indore Square 75,Indore,Madhya Pradesh,Central
S07140,Jaipur Market 68,Jaipur,Rajasthan,North
S07141,Jaipur Mall 2,Jaipur,Rajasthan,North
S07142,Chandigarh Hub 19,Chandigarh,Chandigarh,North
S07143,Hyderabad Plaza 75,Hyderabad,Telangana,South
S07144,Indore Mall 22,Indore,Madhya Pradesh,Central
S07145,Nagpur Central 66,Nagpur,Maharashtra,West
S07146,Bhubaneswar Mall 6,Bhubaneswar,Odisha,East
S07147,Ahmedabad Plaza 21,Ahmedabad,Gujarat,West
S07148,Kochi Central 36,Kochi,Kerala,South
S07149,Ranchi Mall 67,Ranchi,Jharkhand,East
S07150,Chennai Hub 88,Chennai,Tamil Nadu,South
S07151,Mumbai Market 14,Mumbai,Maharashtra,West
S07152,Kolkata Square 77,Kolkata,West Bengal,East
S07153,Noida Square 56,Noida,Uttar Pradesh,North
S07154,Noida Central 19,Noida,Uttar Pradesh,North
S07155,Jaipur Plaza 70,Jaipur,Rajasthan,North
S07156,Ranchi Hub 67,Ranchi,Jharkhand,East
S07157,Lucknow Plaza 29,Lucknow,Uttar Pradesh,North
S07158,Bengaluru Square 56,Bengaluru,Karnataka,South
S07159,Coimbatore Mall 45,Coimbatore,Tamil Nadu,South
S07160,Visakhapatnam Central 80,Visakhapatnam,Andhra Pradesh,South
S07161,Indore Mall 87,Indore,Madhya Pradesh,Central
S07162,,Jaipur,Rajasthan,North
S07163,Kolkata Square 37,Kolkata,West Bengal,East
S07164,Kolkata Mall 64,Kolkata,West Bengal,East
S07165,Chennai Market 53,Chennai,Tamil Nadu,South
S07166,Patna Market 53,Patna,Bihar,East
S07167,Patna Square 76,Patna,Bihar,East
S07168,Delhi Mall 24,Delhi,Delhi,North
S07169,Indore Plaza 28,Indore,Madhya Pradesh,Central
S07170,Bengaluru Mall 64,Bengaluru,Karnataka,South
S07171,Chandigarh Central 47,Chandigarh,Chandigarh,North
S07172,Kochi Hub 19,Kochi,Kerala,South
S07173,Visakhapatnam Mall 35,Visakhapatnam,Andhra Pradesh,South
S07174,Visakhapatnam Mall 11,Visakhapatnam,Andhra Pradesh,South
S07175,Chandigarh Central 53,Chandigarh,Chandigarh,North
S07176,Bengaluru Mall 93,Bengaluru,Karnataka,South
S07177,Patna Mall 53,Patna,Bihar,East
S07178,Noida Hub 46,Noida,Uttar Pradesh,North
S07179,Hyderabad Express 42,Hyderabad,Telangana,South
S07180,Delhi Hub 12,Delhi,Delhi,North
S07181,Patna Plaza 22,Patna,Bihar,East
S07182,Pune Market 55,Pune,Maharashtra,West
S07183,Noida Hub 66,Noida,Uttar Pradesh,North
S07184,Bhubaneswar Mall 42,Bhubaneswar,Odisha,East
S07185,Bhubaneswar Market 58,Bhubaneswar,Odisha,East
S07186,Kochi Square 19,Kochi,Kerala,South
S07187,Kochi Mall 79,Kochi,Kerala,South
S07188,Bhubaneswar Hub 77,Bhubaneswar,Odisha,East
S07189,Bengaluru Square 64,Bengaluru,Karnataka,South
S07190,Visakhapatnam Central 94,Visakhapatnam,Andhra Pradesh,South
S07191,Visakhapatnam Market 39,Visakhapatnam,Andhra Pradesh,South
S07192,Hyderabad Express 63,Hyderabad,Telangana,South
S07193,Pune Hub 88,Pune,Maharashtra,West
S07194,Chennai Hub 20,Chennai,Tamil Nadu,South
S07195,Mumbai Central 53,Mumbai,Maharashtra,West
S07196,Pune Mall 72,Pune,Maharashtra,West
S07197,Indore Market 67,Indore,Madhya Pradesh,Central
S07198,Noida Mall 96,Noida,Uttar Pradesh,North
S07199,Lucknow Hub 37,Lucknow,Uttar Pradesh,North
S07200,Hyderabad Central 78,Hyderabad,Telangana,South
,Lucknow Hub 71,Lucknow,Uttar Pradesh,North
S07202,Kochi Hub 8,Kochi,Kerala,South
S07203,Lucknow Mall 87,Lucknow,Uttar Pradesh,North
S07204,Delhi Hub 43,Delhi,Delhi,North
S07205,Coimbatore Square 11,Coimbatore,Tamil Nadu,South
S07206,Mumbai Plaza 21,Mumbai,Maharashtra,West
S07207,Nagpur Express 3,Nagpur,Maharashtra,West
S07208,,Kochi,Kerala,South
S07209,Visakhapatnam Express 58,Visakhapatnam,Andhra Pradesh,South
